chr1	70006	70008	+	OR4F5
chr1	450740	450742	-	OR4F29
chr1	685716	685718	-	OR4F16
chr1	944151	944153	+	SAMD11
chr1	944694	944696	-	NOC2L
chr1	963384	963386	+	KLHL17
chr1	965189	965191	+	KLHL17
chr1	974573	974575	+	PLEKHN1
chr1	976172	976174	-	PERM1
chr1	999059	999061	-	HES4
chr1	1014476	1014478	+	ISG15
chr1	1054979	1054981	+	AGRN
chr1	1071817	1071819	-	RNF223
chr1	1082893	1082895	-	C1orf159
chr1	1084019	1084021	-	C1orf159
chr1	1087507	1087509	-	C1orf159
chr1	1091150	1091152	-	C1orf159
chr1	1185140	1185142	+	TTLL10
chr1	1196446	1196448	+	TTLL10
chr1	1197845	1197847	+	TTLL10
chr1	1203591	1203593	-	TNFRSF18
chr1	1203844	1203846	-	TNFRSF18
chr1	1211430	1211432	-	TNFRSF4
chr1	1211555	1211557	-	TNFRSF4
chr1	1212094	1212096	-	TNFRSF4
chr1	1217512	1217514	-	SDF4
chr1	1217670	1217672	-	SDF4
chr1	1218621	1218623	-	SDF4
chr1	1233266	1233268	+	B3GALT6
chr1	1242548	1242550	-	C1QTNF12
chr1	1255203	1255205	-	UBE2J2
chr1	1257287	1257289	-	UBE2J2
chr1	1262260	1262262	-	UBE2J2
chr1	1266290	1266290	-	UBE2J2
chr1	1267858	1267860	-	UBE2J2
chr1	1267862	1267863	-	UBE2J2
chr1	1286935	1286937	+	SCNN1D
chr1	1291608	1291610	+	SCNN1D
chr1	1293564	1293566	-	ACAP3
chr1	1303275	1303277	-	ACAP3
chr1	1311377	1311379	+	PUSL1
chr1	1311859	1311861	-	INTS11
chr1	1313787	1313789	-	INTS11
chr1	1314948	1314950	-	INTS11
chr1	1318855	1318857	-	INTS11
chr1	1319388	1319390	-	INTS11
chr1	1320484	1320486	-	INTS11
chr1	1320638	1320640	-	INTS11
chr1	1321000	1321002	-	INTS11
chr1	1323127	1323129	-	INTS11
chr1	1327761	1327763	+	CPTP
chr1	1334462	1334464	+	TAS1R3
chr1	1336142	1336144	-	DVL1
chr1	1337045	1337047	-	DVL1
chr1	1353301	1353303	-	MXRA8
chr1	1353604	1353606	-	MXRA8
chr1	1373801	1373803	-	AURKAIP1
chr1	1387231	1387233	-	CCNL2
chr1	1390855	1390857	-	CCNL2
chr1	1391538	1391540	-	CCNL2
chr1	1392782	1392784	-	CCNL2
chr1	1395471	1395473	-	CCNL2
chr1	1395476	1395478	-	CCNL2
chr1	1402083	1402085	-	MRPL20
chr1	1402569	1402571	-	MRPL20
chr1	1405617	1405619	-	MRPL20
chr1	1419100	1419102	-	ANKRD65
chr1	1419234	1419236	-	ANKRD65
chr1	1419542	1419544	-	ANKRD65
chr1	1427785	1427787	+	TMEM88B
chr1	1437441	1437443	+	VWA1
chr1	1439785	1439787	+	VWA1
chr1	1468528	1468530	+	ATAD3C
chr1	1495815	1495817	+	ATAD3B
chr1	1519509	1519511	+	ATAD3A
chr1	1534070	1534072	+	ATAD3A
chr1	1535359	1535361	-	TMEM240
chr1	1539680	1539682	-	TMEM240
chr1	1542066	1542068	-	SSU72
chr1	1564535	1564537	-	SSU72
chr1	1599335	1599337	-	FNDC10
chr1	1623799	1623801	+	MIB2
chr1	1624803	1624805	+	MIB2
chr1	1626451	1626453	+	MIB2
chr1	1627053	1627055	+	MIB2
chr1	1629493	1629495	+	MIB2
chr1	1630299	1630301	+	MIB2
chr1	1630528	1630530	+	MIB2
chr1	1633475	1633477	+	MMP23B
chr1	1634544	1634546	+	MMP23B
chr1	1634623	1634625	+	MMP23B
chr1	1635764	1635766	-	CDK11B
chr1	1641799	1641801	-	CDK11B
chr1	1660103	1660105	-	SLC35E2B
chr1	1665782	1665784	-	SLC35E2B
chr1	1702907	1702909	-	CDK11A
chr1	1705022	1705024	-	CDK11A
chr1	1752904	1752906	-	NADK
chr1	1753633	1753635	-	NADK
chr1	1754666	1754668	-	NADK
chr1	1756838	1756840	-	NADK
chr1	1787331	1787333	-	GNB1
chr1	1789182	1789184	-	GNB1
chr1	1917191	1917193	+	CALML6
chr1	1917882	1917884	-	TMEM52
chr1	1917953	1917955	-	TMEM52
chr1	1919041	1919043	-	TMEM52
chr1	1922287	1922289	-	CFAP74
chr1	1988124	1988126	-	CFAP74
chr1	2023834	2023836	+	GABRD
chr1	2029990	2029992	+	GABRD
chr1	2030204	2030206	+	GABRD
chr1	2030280	2030282	+	GABRD
chr1	2135341	2135343	+	PRKCZ
chr1	2181859	2181861	+	PRKCZ
chr1	2185007	2185009	+	PRKCZ
chr1	2185278	2185280	-	FAAP20
chr1	2185471	2185473	-	FAAP20
chr1	2187158	2187160	-	FAAP20
chr1	2189709	2189711	-	FAAP20
chr1	2189777	2189779	-	FAAP20
chr1	2192858	2192860	-	FAAP20
chr1	2306763	2306765	+	SKI
chr1	2321383	2321385	-	MORN1
chr1	2355448	2355450	-	MORN1
chr1	2379059	2379061	-	MORN1
chr1	2379222	2379224	-	MORN1
chr1	2388228	2388230	-	MORN1
chr1	2402293	2402295	+	RER1
chr1	2403122	2403124	+	RER1
chr1	2405766	2405768	-	PEX10
chr1	2406862	2406864	-	PEX10
chr1	2410759	2410761	-	PEX10
chr1	2503625	2503627	+	PLCH2
chr1	2505211	2505213	+	PLCH2
chr1	2508847	2508849	-	PANK4
chr1	2510734	2510736	-	PANK4
chr1	2515321	2515323	-	PANK4
chr1	2521302	2521304	-	PANK4
chr1	2521610	2521612	-	PANK4
chr1	2529469	2529471	-	HES5
chr1	2561522	2561524	+	TNFRSF14
chr1	2562866	2562868	+	TNFRSF14
chr1	2563271	2563273	+	TNFRSF14
chr1	2589412	2589414	+	PRXL2B
chr1	2589425	2589427	+	PRXL2B
chr1	2590990	2590992	-	MMEL1
chr1	2593874	2593876	-	MMEL1
chr1	2641368	2641370	-	TTC34
chr1	3022818	3022820	+	ACTRT2
chr1	3386694	3386696	+	PRDM16
chr1	3433687	3433689	+	PRDM16
chr1	3433809	3433811	+	PRDM16
chr1	3480585	3480587	+	ARHGEF16
chr1	3490528	3490530	-	MEGF6
chr1	3495941	3495943	-	MEGF6
chr1	3628601	3628603	+	TPRG1L
chr1	3630975	3630977	-	WRAP73
chr1	3631398	3631400	-	WRAP73
chr1	3731553	3731555	+	TP73
chr1	3732760	3732762	+	TP73
chr1	3733077	3733079	+	TP73
chr1	3756805	3756807	+	CCDC27
chr1	3771521	3771523	+	CCDC27
chr1	3775485	3775487	+	SMIM1
chr1	3775919	3775921	+	SMIM1
chr1	3781088	3781090	-	LRRC47
chr1	3783812	3783814	-	LRRC47
chr1	3815217	3815219	-	CEP104
chr1	3815402	3815404	-	CEP104
chr1	3816260	3816262	-	CEP104
chr1	3823144	3823146	-	CEP104
chr1	3826374	3826376	-	CEP104
chr1	3828915	3828917	-	CEP104
chr1	3833856	3833858	-	CEP104
chr1	3836670	3836672	-	CEP104
chr1	3841151	3841153	-	CEP104
chr1	3843155	3843157	-	CEP104
chr1	3851715	3851717	-	CEP104
chr1	3858844	3858844	+	DFFB
chr1	3860488	3860490	+	DFFB
chr1	3865750	3865752	+	DFFB
chr1	3865762	3865763	+	DFFB
chr1	3865894	3865896	+	DFFB
chr1	3873042	3873044	+	DFFB
chr1	3883739	3883741	+	DFFB
chr1	3889960	3889962	-	C1orf174
chr1	3890461	3890463	-	C1orf174
chr1	3891002	3891004	-	C1orf174
chr1	3891591	3891593	-	C1orf174
chr1	3891634	3891636	-	C1orf174
chr1	3892745	3892747	-	C1orf174
chr1	4774497	4774499	+	AJAP1
chr1	5863265	5863267	-	NPHP4
chr1	5879505	5879507	-	NPHP4
chr1	5888578	5888580	-	NPHP4
chr1	5948136	5948138	-	NPHP4
chr1	6051593	6051595	+	KCNAB2
chr1	6073767	6073769	+	KCNAB2
chr1	6082408	6082410	+	KCNAB2
chr1	6085250	6085252	+	KCNAB2
chr1	6086047	6086049	+	KCNAB2
chr1	6086312	6086314	+	KCNAB2
chr1	6094609	6094611	+	KCNAB2
chr1	6097529	6097531	+	KCNAB2
chr1	6098572	6098574	+	KCNAB2
chr1	6105368	6105370	-	CHD5
chr1	6106280	6106282	-	CHD5
chr1	6112951	6112953	-	CHD5
chr1	6112983	6112985	-	CHD5
chr1	6126664	6126666	-	CHD5
chr1	6129027	6129029	-	CHD5
chr1	6181468	6181470	-	ENSG00000285629
chr1	6186672	6186674	-	RPL22
chr1	6219405	6219407	+	RNF207
chr1	6225080	6225082	-	ICMT
chr1	6232119	6232119	-	ICMT
chr1	6234445	6234447	-	ICMT
chr1	6234886	6234887	-	ICMT
chr1	6245505	6245507	+	HES3
chr1	6249338	6249340	-	GPR153
chr1	6264597	6264599	-	ACOT7
chr1	6281241	6281243	-	ACOT7
chr1	6282881	6282883	-	ACOT7
chr1	6413193	6413195	-	HES2
chr1	6418873	6418875	-	HES2
chr1	6419061	6419063	-	HES2
chr1	6419233	6419235	-	HES2
chr1	6456195	6456197	+	ESPN
chr1	6460144	6460146	+	ESPN
chr1	6461183	6461185	+	ESPN
chr1	6461434	6461436	-	TNFRSF25
chr1	6462122	6462124	-	TNFRSF25
chr1	6462660	6462662	-	TNFRSF25
chr1	6462908	6462910	-	TNFRSF25
chr1	6467563	6467565	-	PLEKHG5
chr1	6467821	6467823	-	PLEKHG5
chr1	6467843	6467845	-	PLEKHG5
chr1	6474802	6474804	-	PLEKHG5
chr1	6475500	6475502	-	PLEKHG5
chr1	6484415	6484417	-	PLEKHG5
chr1	6525854	6525856	-	NOL9
chr1	6578833	6578835	+	TAS1R1
chr1	6579582	6579584	+	TAS1R1
chr1	6588371	6588373	+	ZBTB48
chr1	6589210	6589212	+	ZBTB48
chr1	6593365	6593367	-	KLHL21
chr1	6594108	6594110	-	KLHL21
chr1	6595365	6595367	-	KLHL21
chr1	6621635	6621637	+	PHF13
chr1	6630317	6630319	+	THAP3
chr1	6632760	6632762	+	THAP3
chr1	6633075	6633077	+	THAP3
chr1	6634086	6634088	+	THAP3
chr1	6634526	6634528	-	DNAJC11
chr1	6635675	6635677	-	DNAJC11
chr1	6653277	6653279	-	DNAJC11
chr1	6667782	6667784	-	DNAJC11
chr1	6691754	6691756	-	DNAJC11
chr1	6820210	6820212	+	CAMTA1
chr1	6871763	6871765	+	CAMTA1
chr1	6886255	6886257	+	CAMTA1
chr1	6887723	6887725	+	CAMTA1
chr1	6907511	6907513	+	CAMTA1
chr1	7677617	7677619	+	CAMTA1
chr1	7760607	7760609	+	CAMTA1
chr1	7766489	7766491	+	CAMTA1
chr1	7766520	7766522	+	CAMTA1
chr1	7779643	7779645	+	VAMP3
chr1	7803850	7803852	+	PER3
chr1	7842753	7842755	+	PER3
chr1	7843943	7843945	-	UTS2
chr1	7847766	7847768	-	UTS2
chr1	7920835	7920837	-	TNFRSF9
chr1	7921981	7921983	-	TNFRSF9
chr1	7936515	7936517	-	TNFRSF9
chr1	7985052	7985054	+	PARK7
chr1	8004522	8004524	-	ERRFI1
chr1	8013210	8013212	-	ERRFI1
chr1	8014297	8014299	-	ERRFI1
chr1	8015270	8015272	-	ERRFI1
chr1	8015367	8015369	-	ERRFI1
chr1	8344011	8344013	+	SLC45A1
chr1	8355087	8355089	-	RERE
chr1	8438295	8438297	-	RERE
chr1	8449232	8449234	-	RERE
chr1	8861360	8861362	-	ENO1
chr1	8868026	8868028	-	ENO1
chr1	8868051	8868053	-	ENO1
chr1	8951701	8951703	+	CA6
chr1	8974442	8974444	+	CA6
chr1	8974702	8974704	+	CA6
chr1	9003300	9003302	-	SLC2A7
chr1	9037586	9037588	-	SLC2A5
chr1	9041621	9041623	-	SLC2A5
chr1	9104419	9104421	-	GPR157
chr1	9264867	9264869	+	H6PD
chr1	9367573	9367575	+	SPSB1
chr1	9582499	9582501	+	SLC25A33
chr1	9602289	9602291	+	TMEM201
chr1	9611756	9611758	+	TMEM201
chr1	9613081	9613083	+	TMEM201
chr1	9716580	9716582	+	PIK3CD
chr1	9727044	9727046	+	PIK3CD
chr1	9730508	9730510	-	CLSTN1
chr1	9744538	9744540	-	CLSTN1
chr1	9850718	9850720	-	CTNNBIP1
chr1	9922255	9922257	-	LZIC
chr1	9930399	9930401	-	LZIC
chr1	9981297	9981299	+	NMNAT1
chr1	9982699	9982701	+	NMNAT1
chr1	9985141	9985143	+	NMNAT1
chr1	10004197	10004199	+	RBP7
chr1	10015830	10015832	+	RBP7
chr1	10072543	10072545	+	UBE4B
chr1	10166262	10166264	+	UBE4B
chr1	10179954	10179956	+	UBE4B
chr1	10248901	10248903	+	KIF1B
chr1	10260094	10260096	+	KIF1B
chr1	10263032	10263034	+	KIF1B
chr1	10274915	10274917	+	KIF1B
chr1	10287325	10287327	+	KIF1B
chr1	10304645	10304647	+	KIF1B
chr1	10376585	10376587	+	KIF1B
chr1	10378400	10378402	+	KIF1B
chr1	10400481	10400483	+	PGD
chr1	10419747	10419749	+	PGD
chr1	10433964	10433965	+	CENPS
chr1	10434657	10434657	+	CENPS
chr1	10440382	10440384	+	CENPS
chr1	10440382	10440384	+	CENPS-CORT
chr1	10442403	10442405	+	CENPS-CORT
chr1	10442403	10442405	+	CENPS
chr1	10451399	10451401	+	CENPS-CORT
chr1	10451593	10451595	+	CORT
chr1	10451593	10451595	+	CENPS-CORT
chr1	10461490	10461492	-	DFFA
chr1	10463034	10463036	-	DFFA
chr1	10463171	10463173	-	DFFA
chr1	10623130	10623132	+	PEX14
chr1	10629985	10629987	+	PEX14
chr1	10638942	10638944	-	CASZ1
chr1	10647797	10647799	-	CASZ1
chr1	10947663	10947665	-	C1orf127
chr1	11016125	11016127	+	TARDBP
chr1	11018747	11018749	+	TARDBP
chr1	11022174	11022176	-	MASP2
chr1	11022652	11022654	+	TARDBP
chr1	11023168	11023170	+	TARDBP
chr1	11023181	11023183	+	TARDBP
chr1	11023232	11023234	+	TARDBP
chr1	11023246	11023248	+	TARDBP
chr1	11023325	11023327	+	TARDBP
chr1	11025184	11025186	+	TARDBP
chr1	11026667	11026669	-	MASP2
chr1	11026885	11026887	-	MASP2
chr1	11027582	11027584	-	MASP2
chr1	11037778	11037780	-	MASP2
chr1	11042961	11042963	-	MASP2
chr1	11044940	11044942	-	MASP2
chr1	11054865	11054867	-	SRM
chr1	11054875	11054877	-	SRM
chr1	11059266	11059268	-	SRM
chr1	11066718	11066720	-	EXOSC10
chr1	11095545	11095547	-	EXOSC10
chr1	11107485	11107487	-	MTOR
chr1	11117076	11117078	-	MTOR
chr1	11144840	11144842	-	MTOR
chr1	11146737	11146739	-	MTOR
chr1	11195021	11195023	+	ANGPTL7
chr1	11213514	11213516	-	MTOR
chr1	11286129	11286131	+	UBIAD1
chr1	11292142	11292144	+	UBIAD1
chr1	11294881	11294883	+	UBIAD1
chr1	11294888	11294890	+	UBIAD1
chr1	11536653	11536655	+	DISP3
chr1	11536684	11536686	+	DISP3
chr1	11648694	11648696	-	FBXO2
chr1	11661271	11661273	+	FBXO44
chr1	11661303	11661305	+	FBXO44
chr1	11673849	11673851	+	FBXO6
chr1	11674775	11674777	-	MAD2L2
chr1	11677593	11677595	-	MAD2L2
chr1	11719694	11719696	+	DRAXIN
chr1	11746115	11746117	+	AGTRAP
chr1	11748591	11748593	+	AGTRAP
chr1	11750102	11750104	+	AGTRAP
chr1	11750190	11750192	+	AGTRAP
chr1	11750284	11750286	+	AGTRAP
chr1	11789444	11789446	+	C1orf167
chr1	11789457	11789459	+	C1orf167
chr1	11790540	11790542	-	MTHFR
chr1	11790680	11790682	-	MTHFR
chr1	11791728	11791730	-	MTHFR
chr1	11800310	11800312	-	MTHFR
chr1	11834009	11834011	+	CLCN6
chr1	11838991	11838993	+	CLCN6
chr1	11840221	11840223	+	CLCN6
chr1	11846009	11846011	-	NPPA
chr1	11857655	11857657	-	NPPB
chr1	11920315	11920317	-	KIAA2013
chr1	11922519	11922521	-	KIAA2013
chr1	11974806	11974808	+	PLOD1
chr1	11992284	11992286	+	MFN2
chr1	12001796	12001798	+	MFN2
chr1	12007251	12007253	+	MFN2
chr1	12011563	12011565	+	MFN2
chr1	12014477	12014479	+	MFN2
chr1	12031806	12031808	+	MIIP
chr1	12097203	12097205	+	TNFRSF8
chr1	12142529	12142531	+	TNFRSF8
chr1	12192356	12192358	+	TNFRSF1B
chr1	12207018	12207020	+	TNFRSF1B
chr1	12362724	12362726	+	VPS13D
chr1	12402585	12402587	+	VPS13D
chr1	12453878	12453880	+	VPS13D
chr1	12509022	12509024	+	VPS13D
chr1	12568340	12568342	-	DHRS3
chr1	12666733	12666735	+	AADACL4
chr1	12725994	12725996	+	AADACL3
chr1	12760949	12760951	+	CFAP107
chr1	12777597	12777599	+	PRAMEF12
chr1	12795994	12795996	+	PRAMEF1
chr1	12824942	12824944	-	PRAMEF11
chr1	12847408	12847410	-	HNRNPCL1
chr1	12861777	12861779	+	PRAMEF2
chr1	12879544	12879546	-	PRAMEF4
chr1	12892916	12892918	-	PRAMEF10
chr1	12920411	12920413	+	PRAMEF7
chr1	12938675	12938677	-	PRAMEF6
chr1	13049808	13049810	-	PRAMEF27
chr1	13062204	13062206	+	HNRNPCL3
chr1	13077550	13077552	+	PRAMEF25
chr1	13115519	13115521	-	HNRNPCL2
chr1	13149237	13149239	-	PRAMEF26
chr1	13149929	13149931	-	PRAMEF26
chr1	13164586	13164588	-	HNRNPCL4
chr1	13179130	13179132	+	PRAMEF9
chr1	13196823	13196825	-	PRAMEF13
chr1	13223332	13223334	-	PRAMEF18
chr1	13263109	13263111	+	PRAMEF5
chr1	13281371	13281373	-	PRAMEF8
chr1	13308885	13308887	+	PRAMEF33
chr1	13322262	13322264	+	PRAMEF15
chr1	13342528	13342530	-	PRAMEF14
chr1	13369067	13369069	-	PRAMEF19
chr1	13392500	13392502	+	PRAMEF17
chr1	13421256	13421258	+	PRAMEF20
chr1	13475846	13475848	-	LRRC38
chr1	13595838	13595840	+	PDPN
chr1	13614315	13614317	+	PDPN
chr1	13614413	13614415	+	PDPN
chr1	13615909	13615911	+	PDPN
chr1	13742037	13742039	+	PRDM2
chr1	13786525	13786527	+	PRDM2
chr1	13816545	13816547	+	PRDM2
chr1	13823182	13823184	+	PRDM2
chr1	14304656	14304658	+	KAZN
chr1	15065795	15065797	+	KAZN
chr1	15114633	15114635	+	KAZN
chr1	15219391	15219393	+	TMEM51
chr1	15219741	15219743	+	TMEM51
chr1	15329574	15329576	+	FHAD1
chr1	15383156	15383158	+	FHAD1
chr1	15388378	15388380	+	FHAD1
chr1	15397411	15397413	+	FHAD1
chr1	15428718	15428720	+	EFHD2
chr1	15428722	15428724	+	EFHD2
chr1	15443460	15443462	+	CTRC
chr1	15446587	15446589	+	CTRC
chr1	15472005	15472007	+	CELA2A
chr1	15491310	15491312	+	CELA2B
chr1	15492943	15492945	-	CASP9
chr1	15493784	15493786	-	CASP9
chr1	15507122	15507124	-	CASP9
chr1	15507898	15507900	-	CASP9
chr1	15566188	15566190	+	DNAJC16
chr1	15568175	15568177	+	DNAJC16
chr1	15573651	15573653	-	AGMAT
chr1	15574776	15574778	+	DNAJC16
chr1	15633808	15633810	+	DDI2
chr1	15643565	15643567	+	DDI2
chr1	15656631	15656633	+	DDI2
chr1	15659847	15659849	+	DDI2
chr1	15661720	15661722	+	RSC1A1
chr1	15661720	15661722	+	DDI2
chr1	15733932	15733934	+	PLEKHM2
chr1	15739404	15739406	+	SLC25A34
chr1	15747630	15747632	+	TMEM82
chr1	15775029	15775031	+	FBLIM1
chr1	15784659	15784661	+	FBLIM1
chr1	15807374	15807376	-	UQCRHL
chr1	15873138	15873140	+	SPEN
chr1	15938925	15938927	+	SPEN
chr1	15939425	15939427	+	SPEN
chr1	15941969	15941971	-	ZBTB17
chr1	16006344	16006346	+	SRARP
chr1	16015580	16015582	-	HSPB7
chr1	16033656	16033658	+	CLCNKA
chr1	16047682	16047684	+	CLCNKB
chr1	16055456	16055458	+	CLCNKB
chr1	16056914	16056916	+	CLCNKB
chr1	16057283	16057285	+	CLCNKB
chr1	16058437	16058439	-	FAM131C
chr1	16125215	16125217	-	EPHA2
chr1	16198587	16198589	-	ARHGEF19
chr1	16205927	16205929	-	ARHGEF19
chr1	16232048	16232050	-	CPLANE2
chr1	16250670	16250672	-	FBXO42
chr1	16387295	16387297	-	SPATA21
chr1	16387710	16387712	+	SZRD1
chr1	16395138	16395140	+	SZRD1
chr1	16398765	16398767	-	SPATA21
chr1	16425097	16425099	-	SPATA21
chr1	16449098	16449100	+	NECAP2
chr1	16450218	16450220	+	NECAP2
chr1	16458888	16458890	+	NECAP2
chr1	16458994	16458996	+	NECAP2
chr1	16563943	16563945	-	NBPF1
chr1	16582718	16582720	-	NBPF1
chr1	16972444	16972446	+	CROCC
chr1	16974920	16974922	-	MFAP2
chr1	16985985	16985987	-	ATP13A2
chr1	16986221	16986223	-	ATP13A2
chr1	17005068	17005070	-	ENSG00000288636
chr1	17018881	17018883	-	SDHB
chr1	17069044	17069046	-	PADI2
chr1	17079260	17079262	-	PADI2
chr1	17244241	17244243	+	PADI1
chr1	17283077	17283079	+	PADI3
chr1	17334365	17334367	+	PADI4
chr1	17363753	17363755	+	PADI4
chr1	17401436	17401438	+	PADI6
chr1	17409090	17409092	-	RCC2
chr1	17691152	17691154	+	ARHGEF10L
chr1	17697378	17697380	+	ARHGEF10L
chr1	17826517	17826519	+	ACTL8
chr1	18378324	18378326	+	IGSF21
chr1	18483313	18483315	+	KLHDC7A
chr1	18736037	18736039	+	PAX7
chr1	18744927	18744929	+	PAX7
chr1	18839599	18839601	-	TAS1R2
chr1	18872845	18872847	-	ALDH4A1
chr1	18908561	18908563	-	IFFO2
chr1	19074832	19074834	-	UBR4
chr1	19113879	19113881	-	UBR4
chr1	19219303	19219305	-	EMC1
chr1	19219633	19219635	-	EMC1
chr1	19229489	19229491	-	EMC1
chr1	19234238	19234240	-	EMC1
chr1	19243506	19243508	-	EMC1
chr1	19244000	19244002	-	EMC1
chr1	19244898	19244900	-	EMC1
chr1	19258828	19258830	+	MRTO4
chr1	19267300	19267302	-	AKR7L
chr1	19267349	19267351	-	AKR7L
chr1	19282731	19282733	-	AKR7A3
chr1	19304225	19304227	-	AKR7A2
chr1	19304274	19304276	-	AKR7A2
chr1	19307090	19307092	-	AKR7A2
chr1	19325532	19325534	+	SLC66A1
chr1	19327619	19327621	+	SLC66A1
chr1	19328641	19328643	+	SLC66A1
chr1	19339530	19339532	-	CAPZB
chr1	19339567	19339569	-	CAPZB
chr1	19342762	19342764	-	CAPZB
chr1	19344354	19344356	-	CAPZB
chr1	19378536	19378538	-	CAPZB
chr1	19378589	19378591	-	CAPZB
chr1	19417066	19417068	-	CAPZB
chr1	19600882	19600884	+	MICOS10-NBL1
chr1	19626399	19626401	+	MICOS10
chr1	19626399	19626401	+	MICOS10-NBL1
chr1	19657127	19657129	+	NBL1
chr1	19679366	19679368	+	HTR6
chr1	19682629	19682631	-	TMCO4
chr1	19683040	19683042	-	TMCO4
chr1	19814418	19814420	-	RNF186
chr1	19907744	19907746	+	OTUD3
chr1	19920307	19920309	-	PLA2G2E
chr1	19975701	19975703	-	PLA2G2A
chr1	20090690	20090692	+	PLA2G5
chr1	20114114	20114116	-	PLA2G2D
chr1	20114256	20114258	-	PLA2G2D
chr1	20148399	20148401	+	PLA2G2F
chr1	20163991	20163993	-	PLA2G2C
chr1	20191402	20191404	+	UBXN10
chr1	20317575	20317577	+	VWA5B1
chr1	20318609	20318611	+	VWA5B1
chr1	20349271	20349273	+	VWA5B1
chr1	20354261	20354263	+	VWA5B1
chr1	20483649	20483651	-	CAMK2N1
chr1	20500690	20500692	-	MUL1
chr1	20553961	20553963	+	FAM43B
chr1	20618566	20618568	+	CDA
chr1	20650689	20650691	+	PINK1
chr1	20652379	20652381	-	DDOST
chr1	20664584	20664586	-	KIF17
chr1	20721792	20721794	-	SH2D5
chr1	20744797	20744799	-	HP1BP3
chr1	20775954	20775956	-	HP1BP3
chr1	20807319	20807321	-	EIF4G3
chr1	20847893	20847895	-	EIF4G3
chr1	20941376	20941378	-	EIF4G3
chr1	20981196	20981198	-	EIF4G3
chr1	21001316	21001318	-	EIF4G3
chr1	21089205	21089207	-	EIF4G3
chr1	21217711	21217713	-	ECE1
chr1	21219955	21219957	-	ECE1
chr1	21449796	21449798	+	NBPF3
chr1	21449885	21449887	+	NBPF3
chr1	21466113	21466115	+	NBPF3
